Crossnumber,Repeat_Pollination_Date,Location
NM201812_(136530C2/136706),2018-12-18,Arusha
NM201812_(136536C2/136653),2018-12-12,Arusha
NM201812_(136560C2/136706),2018-12-19,Arusha
NM201812_(136598C2/161503),2018-12-14,Arusha
NM201812_(136644C2/161503),2018-12-18,Arusha
NM201812_(136652C2/161584),2018-12-21,Arusha
NM201812_(136681C2/161584),2018-12-07,Arusha
NM201812_(152405C1/161554),2018-12-17,Arusha
NM201812_(152650C1/161503),2018-12-24,Arusha
NM201812_(153012C1/161584),2018-12-14,Arusha
NM201812_(153130C1/161584),2018-12-03,Arusha
NM201901_(136290C2/161584),2019-01-11,Arusha
NM201901_(136299C2/161584),2019-01-15,Arusha
NM201901_(136310C2/136706),2019-01-09,Arusha
NM201901_(136332C2/136295),2019-01-09,Arusha
NM201901_(136353C2/161503),2019-01-25,Arusha
NM201901_(136382C2/161503),2019-01-25,Arusha
NM201901_(136408C2/161503),2019-01-25,Arusha
NM201901_(136425C2/161503),2019-01-22,Arusha
NM201901_(136426C2/161584),2019-01-08,Arusha
NM201901_(136445C2/161584),2019-02-05,Arusha
NM201901_(136481C2/161503),2019-01-24,Arusha
NM201901_(136502C2/161503),2019-01-28,Arusha
NM201901_(136578C2/161503),2019-01-15,Arusha
NM201901_(136586C2/161584),2019-01-17,Arusha
NM201901_(136597C2/136392),2019-01-03,Arusha
NM201901_(136602C2/161477),2019-01-04,Arusha
NM201901_(136672C2/161503),2019-01-23,Arusha
NM201901_(136698C2/161506),2019-01-28,Arusha
NM201901_(152720C1/161503),2019-01-31,Arusha
NM201901_(152744C1/161506),2019-01-28,Arusha
NM201901_(152851C1/161564),2019-01-28,Arusha
NM201901_(152942C1/161461),2019-01-28,Arusha
NM201901_(153009C1/161584),2019-01-25,Arusha
NM201901_(153017C1/161564),2019-01-28,Arusha
NM201901_(153020C1/161548),2019-01-29,Arusha
NM201901_(153119C1/161506),2019-01-28,Arusha
NM201901_(153120C1/161503),2019-01-17,Arusha
NM201901_(153162C1/161503),2019-01-22,Arusha
NM201902_(136320C2/161541),2019-02-25,Arusha
NM201902_(136350C2/161541),2019-02-22,Arusha
NM201902_(136478C3/161541),2019-02-25,Arusha
NM201902_(136485C2/161503),2019-02-12,Arusha
NM201902_(136499C2/161584),2019-02-12,Arusha
NM201902_(136596C2/161582),2019-02-21,Arusha
NM201902_(136635C2/136677),2019-03-01,Arusha
NM201902_(136705C2/161582),2019-02-19,Arusha
NM201902_(136714C2/161582),2019-02-19,Arusha
NM201902_(152370C1/161582),2019-02-20,Arusha
NM201902_(152411C1/161582),2019-02-20,Arusha
NM201902_(152416C1/161582),2019-02-19,Arusha
NM201902_(152427C1/161477),2019-02-20,Arusha
NM201902_(152443C1/161477),2019-02-26,Arusha
NM201902_(152457C1/161477),2019-02-19,Arusha
NM201902_(152459C1/161582),2019-02-19,Arusha
NM201902_(152491C1/161503),2019-02-05,Arusha
NM201902_(152499C1/161582),2019-02-15,Arusha
NM201902_(152513C1/161582),2019-02-14,Arusha
NM201902_(152530C1/161477),2019-03-01,Arusha
NM201902_(152544C1/161541),2019-03-01,Arusha
NM201902_(152694C1/161477),2019-03-01,Arusha
NM201902_(152708C1/136604),2019-02-28,Arusha
NM201902_(152727C1/161584),2019-02-07,Arusha
NM201902_(152746C1/161541),2019-02-20,Arusha
NM201902_(152754C1/161477),2019-03-01,Arusha
NM201902_(152756C1/136677),2019-03-01,Arusha
NM201902_(152798C1/161477),2019-03-01,Arusha
NM201902_(152842C1/161541),2019-02-20,Arusha
NM201902_(152850C1/161477),2019-02-14,Arusha
NM201902_(152854C1/161541),2019-02-19,Arusha
NM201902_(152862C1/161541),2019-02-27,Arusha
NM201902_(152961C2/136653),2019-02-27,Arusha
NM201902_(152976C1/161582),2019-02-20,Arusha
NM201902_(152995C1/161503),2019-02-05,Arusha
NM201902_(153028C1/161477),2019-02-26,Arusha
NM201902_(153088C1/161477),2019-02-25,Arusha
NM201902_(153145C1/161541),2019-03-01,Arusha
