Location,Crossnumber,PlantletID,Mother,Father,Germination_Date,Germination_Submission_Date,Copies,Subculture_Date,Number_Rooting,Date_of_Rooting,Number_Sent_Out,Sending_Out_Date,Weaning_2_Plantlets,Weaning_2_Date,Number_in_Screenhouse,Screenhouse_Transfer_Date,Number_in_Hardening,Hardening_Date,Number_in_Openfield,Openfield_Transfer_Date
Sendusu,SE201912_(162397C1/132554),SE201912_(162397C1/132554)_1,29275S-4,7197-2,2020-05-04,2020-05-14T09:26:48,2.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(162397C1/132554),SE201912_(162397C1/132554)_4,29275S-4,7197-2,2020-05-18,2020-05-14T09:26:48,7.0,2020-07-10,4.0,2020-08-12,3.0,2020-09-18,3.0,2020-09-25,,,,,,
Sendusu,SE201912_(162397C1/132554),SE201912_(162397C1/132554)_5,29275S-4,7197-2,2020-05-18,2020-05-14T09:26:48,10.0,2020-08-12,3.0,2021-01-05,,,,,,,,,,
Sendusu,SE201912_(162397C1/132554),SE201912_(162397C1/132554)_7,29275S-4,7197-2,2020-05-18,2020-05-14T09:26:48,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162397C1/132554),SE201912_(162397C1/132554)_6,29275S-4,7197-2,2020-05-18,2020-05-14T09:26:48,3.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162397C1/132554),SE201912_(162397C1/132554)_8,29275S-4,7197-2,2020-06-22,2020-05-14T09:26:48,11.0,2020-08-10,,,,,,,,,,,,
Sendusu,SE201912_(162948C1/132466),SE201912_(162948C1/132466)_1,ITC1354,8075-7,2020-05-04,2020-05-14T09:30:17,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_12,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_11,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,5.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_9,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,3.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_2,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,2.0,2020-07-30,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_3,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_4,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,2.0,2020-08-11,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_10,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_1,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_6,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,3.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_7,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,2.0,2020-06-12,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_8,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,6.0,2020-07-30,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_5,29275S-4,8075-7,2020-05-18,2020-05-18T12:11:35,6.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_15,29275S-4,8075-7,2020-05-25,2020-05-18T12:11:35,1.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_14,29275S-4,8075-7,2020-05-25,2020-05-18T12:11:35,10.0,2020-07-09,4.0,2020-11-02,3.0,2020-11-16,3.0,2020-11-20,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_13,29275S-4,8075-7,2020-05-25,2020-05-18T12:11:35,5.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_18,29275S-4,8075-7,2020-06-04,2020-05-18T12:11:35,5.0,2020-10-29,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_17,29275S-4,8075-7,2020-06-04,2020-05-18T12:11:35,,,,,,,,,,,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_16,29275S-4,8075-7,2020-06-04,2020-05-18T12:11:35,6.0,2020-08-10,4.0,2020-09-16,4.0,2020-10-19,4.0,2020-11-02,4.0,2020-12-11,,,,
Sendusu,SE201912_(162422C2/132651),SE201912_(162422C2/132651)_19,29275S-4,8075-7,2020-06-10,2020-05-18T12:11:35,1.0,2020-10-29,,,,,,,,,,,,
Sendusu,SE201912_(162849C2/132651),SE201912_(162849C2/132651)_1,Nakasabira,8075-7,2020-05-18,2020-05-18T12:14:44,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162849C2/132651),SE201912_(162849C2/132651)_2,Nakasabira,8075-7,2020-05-25,2020-05-18T12:14:44,2.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(162849C2/132651),SE201912_(162849C2/132651)_3,Nakasabira,8075-7,2020-05-25,2020-05-18T12:14:44,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162849C2/132651),SE201912_(162849C2/132651)_4,Nakasabira,8075-7,2020-06-22,2020-05-18T12:14:44,3.0,2020-08-12,1.0,2020-11-02,1.0,2020-11-16,1.0,2020-11-23,1.0,2020-12-22,,,,
Sendusu,SE201912_(163016C2/132651),SE201912_(163016C2/132651)_1,Entukura,8075-7,2020-05-18,2020-05-18T12:18:35,13.0,2020-08-12,,,,,,,,,,,,
Sendusu,SE201912_(163016C2/132651),SE201912_(163016C2/132651)_2,Entukura,8075-7,2020-05-18,2020-05-18T12:18:35,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(163016C2/132651),SE201912_(163016C2/132651)_3,Entukura,8075-7,2020-05-18,2020-05-18T12:18:35,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(163016C2/132651),SE201912_(163016C2/132651)_4,Entukura,8075-7,2020-05-25,2020-05-18T12:18:35,10.0,2020-08-11,4.0,2020-11-06,4.0,2020-11-23,4.0,2020-12-02,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_48,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,10.0,2020-07-09,4.0,2020-11-02,4.0,2020-11-16,4.0,2020-11-23,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_47,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,13.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_46,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,3.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_45,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_44,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,,,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_42,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,7.0,2020-08-12,4.0,2020-11-02,4.0,2020-11-16,3.0,2020-11-20,2.0,2021-01-05,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_19,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,5.0,2020-08-12,4.0,2020-10-01,4.0,2020-10-15,3.0,2020-10-20,3.0,2020-12-22,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_18,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_17,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_16,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,4.0,2020-07-28,4.0,2020-10-01,4.0,2020-10-15,3.0,2020-10-20,3.0,2020-11-09,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_15,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,6.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_14,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,3.0,2020-07-28,4.0,2020-10-01,2.0,2020-10-15,2.0,2020-10-20,2.0,2020-11-09,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_13,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,3.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_12,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,11.0,2020-08-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_11,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_10,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,,,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_9,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,4.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_8,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,3.0,2020-08-12,3.0,2020-09-16,3.0,2020-10-19,3.0,2020-11-02,3.0,2020-12-08,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_7,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_6,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_43,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,3.0,2020-07-09,5.0,2020-10-15,3.0,2020-11-23,3.0,2020-11-30,2.0,2021-01-06,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_4,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,3.0,2020-08-10,3.0,2020-10-01,3.0,2020-10-15,3.0,2020-10-20,3.0,2020-11-13,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_3,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_2,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,4.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_1,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,,,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_20,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,1.0,2020-07-30,1.0,2020-08-12,1.0,2020-09-18,1.0,2020-09-24,1.0,2020-11-05,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_21,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,4.0,2020-07-28,4.0,2020-10-01,3.0,2020-10-15,3.0,2020-10-20,2.0,2020-11-09,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_5,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,9.0,2020-07-10,4.0,2020-11-02,4.0,2020-11-16,4.0,2020-11-20,4.0,2021-01-05,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_23,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,9.0,2020-07-10,4.0,2020-11-02,4.0,2020-11-16,4.0,2020-11-18,4.0,2020-12-22,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_22,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,8.0,2020-08-12,4.0,2020-09-16,4.0,2020-10-19,4.0,2020-11-02,4.0,2020-12-08,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_41,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_40,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_38,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,3.0,2020-07-30,2.0,2020-11-02,2.0,2020-11-16,2.0,2020-11-23,2.0,2020-12-22,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_37,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_36,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,5.0,2020-08-11,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_35,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-08-10,2.0,2020-10-01,2.0,2020-10-15,2.0,2020-10-20,2.0,2020-11-09,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_34,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_33,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,8.0,2020-07-10,4.0,2020-11-02,4.0,2020-11-16,4.0,2020-11-23,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_39,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,8.0,2020-08-11,4.0,2020-11-05,4.0,2020-11-23,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_31,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,7.0,2020-08-11,4.0,2020-11-05,4.0,2020-11-23,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_30,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,8.0,2020-08-10,4.0,2020-11-02,4.0,2020-11-16,4.0,2020-11-23,4.0,2020-12-22,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_29,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,5.0,2020-08-10,2.0,2020-11-02,2.0,2020-11-16,2.0,2020-11-20,2.0,2021-01-05,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_28,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,7.0,2020-06-12,5.0,2020-08-23,5.0,2020-09-01,4.0,2020-09-08,4.0,2020-10-23,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_27,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_26,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,5.0,2020-07-30,4.0,2020-10-01,3.0,2020-10-15,3.0,2020-10-20,2.0,2020-12-22,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_25,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_32,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_24,29364S-2,8075-7,2020-05-25,2020-05-25T12:58:30,3.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_53,29364S-2,8075-7,2020-06-04,2020-05-25T12:58:30,4.0,2020-08-10,2.0,2020-11-02,2.0,2020-11-16,2.0,2020-11-20,2.0,2021-01-05,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_54,29364S-2,8075-7,2020-06-04,2020-05-25T12:58:30,,,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_52,29364S-2,8075-7,2020-06-04,2020-05-25T12:58:30,5.0,2020-10-29,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_51,29364S-2,8075-7,2020-06-04,2020-05-25T12:58:30,2.0,2020-08-10,2.0,2020-08-12,2.0,2020-09-18,2.0,2020-09-24,1.0,2020-11-09,1.0,2020-11-26,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_50,29364S-2,8075-7,2020-06-04,2020-05-25T12:58:30,,,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_49,29364S-2,8075-7,2020-06-04,2020-05-25T12:58:30,2.0,2020-08-12,2.0,2020-08-12,2.0,2020-09-18,2.0,2020-09-25,2.0,2020-11-13,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_59,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,3.0,2020-09-23,4.0,2020-11-04,4.0,2020-11-23,4.0,2020-11-30,4.0,2021-01-06,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_60,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,8.0,2020-08-12,4.0,2020-11-02,4.0,2020-11-16,4.0,2020-11-23,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_61,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,1.0,2020-11-02,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_62,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,,,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_63,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,1.0,2020-11-02,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_58,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,3.0,2020-08-10,3.0,2020-10-01,3.0,2020-10-15,3.0,2020-10-20,3.0,2020-11-13,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_57,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,3.0,2020-10-29,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_55,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,5.0,2020-09-23,4.0,2020-09-16,8.0,2020-10-19,4.0,2020-11-02,4.0,2020-12-22,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_56,29364S-2,8075-7,2020-06-10,2020-05-25T12:58:30,2.0,2020-08-10,2.0,2020-10-01,2.0,2020-10-15,2.0,2020-10-20,2.0,2020-11-13,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_64,29364S-2,8075-7,2020-06-16,2020-05-25T12:58:30,1.0,2020-11-02,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_65,29364S-2,8075-7,2020-06-16,2020-05-25T12:58:30,3.0,2020-08-12,3.0,2020-11-02,2.0,2020-11-16,2.0,2020-11-20,1.0,2021-01-05,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_67,29364S-2,8075-7,2020-06-16,2020-05-25T12:58:30,1.0,2020-11-03,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_68,29364S-2,8075-7,2020-06-16,2020-05-25T12:58:30,8.0,2020-08-12,5.0,2020-11-05,5.0,2020-11-23,4.0,2020-11-30,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_66,29364S-2,8075-7,2020-06-16,2020-05-25T12:58:30,3.0,2020-09-23,4.0,2020-11-05,4.0,2020-11-23,2.0,2020-12-02,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_69,29364S-2,8075-7,2020-06-22,2020-05-25T12:58:30,7.0,2020-12-01,,,,,,,,,,,,
Sendusu,SE201912_(162377C2/132566),SE201912_(162377C2/132566)_70,29364S-2,8075-7,2020-07-20,2020-05-25T12:58:30,12.0,2020-08-25,,,,,,,,,,,,
Sendusu,SE202001_(163051C2/132348),SE202001_(163051C2/132348)_1,Entukura,7197-2,2020-05-25,2020-05-25T13:02:34,12.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE202001_(162666C2/132505),SE202001_(162666C2/132505)_1,ITC1354,SH3217,2020-05-25,2020-05-25T13:04:56,,,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_6,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,8.0,2020-08-11,3.0,2020-11-02,3.0,2020-11-16,3.0,2020-11-18,3.0,2020-12-22,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_10,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,5.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_9,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,3.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_8,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,8.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_7,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,4.0,2020-08-12,1.0,2020-11-02,1.0,2020-11-16,1.0,2020-11-23,1.0,2020-12-22,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_4,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,5.0,2020-08-12,4.0,2020-08-12,4.0,2020-09-18,4.0,2020-09-24,4.0,2020-11-09,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_2,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,2.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_1,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,4.0,2020-07-09,3.0,2020-11-06,3.0,2020-11-23,3.0,2020-12-03,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_3,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,5.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_5,IITA-Nakyetengu,SH3217,2020-05-25,2020-05-25T13:08:34,2.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_11,IITA-Nakyetengu,SH3217,2020-06-04,2020-05-25T13:08:34,7.0,2020-08-12,5.0,2020-08-12,4.0,2020-09-18,5.0,2020-09-24,3.0,2020-12-22,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_12,IITA-Nakyetengu,SH3217,2020-06-04,2020-05-25T13:08:34,11.0,2020-08-12,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_13,IITA-Nakyetengu,SH3217,2020-06-10,2020-05-25T13:08:34,,,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_14,IITA-Nakyetengu,SH3217,2020-06-10,2020-05-25T13:08:34,9.0,2020-08-12,2.0,2020-11-02,2.0,2020-11-16,2.0,2020-11-20,2.0,2021-01-05,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_17,IITA-Nakyetengu,SH3217,2020-06-16,2020-05-25T13:08:34,,,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_16,IITA-Nakyetengu,SH3217,2020-06-16,2020-05-25T13:08:34,8.0,2020-08-12,4.0,2020-11-02,3.0,2020-11-16,3.0,2020-11-20,3.0,2021-01-05,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_18,IITA-Nakyetengu,SH3217,2020-06-16,2020-05-25T13:08:34,,,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_19,IITA-Nakyetengu,SH3217,2020-06-16,2020-05-25T13:08:34,4.0,2020-08-12,4.0,2020-10-01,4.0,2020-10-15,3.0,2020-10-20,3.0,2020-11-13,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_20,IITA-Nakyetengu,SH3217,2020-06-16,2020-05-25T13:08:34,,,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_15,IITA-Nakyetengu,SH3217,2020-06-16,2020-05-25T13:08:34,10.0,2020-08-10,,,,,,,,,,,,
Sendusu,SE201912_(163338C2/132623),SE201912_(163338C2/132623)_21,IITA-Nakyetengu,SH3217,2020-06-22,2020-05-25T13:08:34,6.0,2020-08-10,4.0,2020-11-04,2.0,2020-11-23,2.0,2020-12-03,,,,,,
Sendusu,SE201912_(163078C1/132684),SE201912_(163078C1/132684)_1,ITC1355,7197-2,2020-05-25,2020-05-26T07:27:28,2.0,2020-08-12,2.0,2020-10-01,2.0,2020-10-15,2.0,2020-10-20,2.0,2020-12-22,,,,
Sendusu,SE201912_(163078C1/132684),SE201912_(163078C1/132684)_2,ITC1355,7197-2,2020-07-20,2020-05-26T07:27:28,,,,,,,,,,,,,,
Sendusu,SE202001_(162459C2/132466),SE202001_(162459C2/132466)_1,29275S-4,8075-7,2020-05-25,2020-05-26T07:36:19,2.0,2020-08-11,2.0,2020-11-05,2.0,2020-11-23,2.0,2020-12-04,,,,,,
Sendusu,SE202001_(162459C2/132466),SE202001_(162459C2/132466)_2,29275S-4,8075-7,2020-05-25,2020-05-26T07:36:19,2.0,2020-07-09,,,,,,,,,,,,
Sendusu,SE202001_(162459C2/132466),SE202001_(162459C2/132466)_3,29275S-4,8075-7,2020-05-25,2020-05-26T07:36:19,2.0,2020-07-10,,,,,,,,,,,,
Sendusu,SE202001_(162459C2/132466),SE202001_(162459C2/132466)_4,29275S-4,8075-7,2020-06-04,2020-05-26T07:36:19,1.0,2020-11-02,,,,,,,,,,,,
